c minisat_input_format
p cnf 4500 9000
-3923 -1860 -1068 0
-3937 1585 2496 0
-3826 2792 3513 0
-2293 1866 3486 0
-3895 -2866 4231 0
-3153 806 1265 0
-3499 -170 1929 0
-1576 -1414 676 0
-3596 1141 1645 0
795 2186 3118 0
-4052 -2042 145 0
-3161 1697 3821 0
-2654 -2539 -1085 0
611 834 3494 0
-4019 271 4209 0
-3634 481 858 0
-1611 -662 711 0
-56 1118 4431 0
-3168 -26 3700 0
-3548 -621 648 0
-3334 -1702 -836 0
-2751 -1333 1634 0
-289 1476 1801 0
-2861 9 2287 0
-4048 406 3976 0
-503 860 2677 0
-1953 -81 336 0
-2156 -1199 234 0
-2990 -2494 1557 0
-2375 -972 3529 0
-3853 -3486 1765 0
-1912 711 2300 0
-1461 282 2684 0
-2387 1453 3679 0
-4385 -3670 -3600 0
-2057 -1239 1678 0
-7 399 2397 0
-1143 3573 4194 0
-3755 -2485 -1862 0
-3712 1870 3489 0
301 2703 3251 0
-398 1521 2397 0
-4235 -2871 898 0
-389 -316 26 0
-4448 1090 4470 0
-4290 -1540 1603 0
211 2295 2950 0
-3854 -1025 125 0
-3973 161 2488 0
-679 565 1896 0
-1418 -967 2191 0
-4257 -1104 1219 0
-1703 1983 3330 0
-322 1839 2145 0
-346 576 3613 0
-2728 -1786 3299 0
-2214 -1783 897 0
-3243 -136 721 0
-3906 -19 1941 0
-4296 -813 1666 0
-3629 898 1107 0
-4393 57 2233 0
-3880 -3445 4345 0
-2300 -1099 1411 0
2937 3863 4136 0
-3485 -1833 3620 0
-4405 -2691 2647 0
-411 -334 3457 0
-3218 244 3961 0
-714 -159 530 0
-4122 -814 -134 0
-3240 -2197 4466 0
-1734 695 2326 0
546 2100 2656 0
-3071 695 1832 0
-991 -34 2684 0
-872 495 3723 0
-4155 -2538 3428 0
-3218 -831 4128 0
-2282 3114 3729 0
-1876 2389 2760 0
-488 -372 642 0
-1184 -932 241 0
-990 1356 4109 0
-3652 3269 4158 0
-2985 -278 3562 0
-1378 1600 3001 0
-1500 990 1311 0
-2681 2138 2312 0
-2409 -123 2747 0
-1468 -877 1534 0
1188 3222 3764 0
2306 2901 3752 0
-2777 -2252 -212 0
-4041 -1887 665 0
-801 484 2522 0
-1626 1960 2611 0
-407 335 2518 0
1006 1143 1969 0
-1472 2567 3585 0
-2818 -2685 -171 0
-1998 -67 4324 0
-3513 -2710 2247 0
-372 1148 1776 0
-2517 -1675 2175 0
-2390 -945 3977 0
-319 3605 3950 0
-2617 1449 3756 0
-3216 3191 4214 0
-3933 -3131 2748 0
1338 3112 4400 0
-914 512 2849 0
-3525 -2861 1237 0
-3104 -2089 46 0
585 662 2202 0
-3452 249 4273 0
-306 -145 4481 0
-3896 -2112 -632 0
-2388 -1868 2557 0
86 318 349 0
-3833 -3629 2795 0
-3591 1697 3267 0
-3642 -3276 3995 0
129 2483 3140 0
-2585 -665 890 0
-4439 -3168 -945 0
-3092 464 2859 0
-3875 -2341 4278 0
-3980 -3773 -3430 0
218 1654 1667 0
-3678 -3594 1810 0
-1117 1439 3904 0
-3501 2789 4250 0
-2995 1352 2343 0
-3889 -558 3056 0
-2375 -1551 3088 0
-2344 1511 3869 0
-3606 -3176 -1000 0
-4142 1778 2065 0
-1844 -488 1088 0
-2702 762 2766 0
-2874 34 334 0
-3152 -1787 399 0
-1162 630 3681 0
-3413 -3098 -2544 0
-3816 346 4387 0
-2838 933 3539 0
-4209 3109 3819 0
-3039 -1949 3254 0
-2562 927 2936 0
1136 1330 3670 0
-2823 -2684 -2430 0
-3795 -299 3648 0
-801 3221 3279 0
-2745 1753 2176 0
-3918 -1601 1354 0
-3317 -1978 1493 0
-1643 -1100 3931 0
-1173 -638 3086 0
-4325 -1911 2191 0
-4311 -3359 -257 0
-1511 1945 3440 0
-4119 -1180 -542 0
-4095 2705 2929 0
-4300 -782 -9 0
-3098 -2228 532 0
-1223 4052 4077 0
-3762 2311 4334 0
-882 1264 4193 0
-2378 412 3582 0
-3419 -2276 446 0
187 864 3749 0
-438 416 1434 0
-474 49 497 0
-3725 3476 3786 0
-3988 -3156 1376 0
-3202 2516 3871 0
-717 963 2457 0
-3710 -937 -464 0
-552 163 1607 0
-3854 -2856 -412 0
-2029 -210 3478 0
-3548 863 3995 0
627 2006 3712 0
-3835 -3357 -3022 0
-2265 -755 4009 0
38 745 4097 0
-2369 -1091 2941 0
-2073 -708 -674 0
-2641 -199 41 0
-842 1072 2271 0
-2569 -1866 2100 0
-3690 -1427 -443 0
-3263 2707 2845 0
-2603 -1447 -79 0
-280 3349 3935 0
-1155 597 4147 0
304 2286 3379 0
-3383 1964 2078 0
-2027 -873 700 0
-3830 540 1753 0
-2965 -1082 2346 0
-450 841 3566 0
241 3723 4445 0
-1557 -1272 -383 0
-4445 -407 1531 0
-3517 413 2488 0
-1060 234 272 0
-3288 -661 2069 0
-2319 776 1390 0
-1651 1815 2872 0
-1618 2136 2621 0
-119 1854 3898 0
-3648 -1281 731 0
-2553 3217 4071 0
-1687 -287 4181 0
-521 -216 4100 0
-1326 727 2160 0
-3501 -2215 3170 0
-3520 -2335 585 0
-3793 389 1804 0
-3017 -2276 1029 0
-1239 161 1141 0
-4477 -3270 2388 0
-15 2466 2493 0
-3741 1068 3537 0
-4092 -2642 -2263 0
-2788 769 2215 0
-2162 -1427 2135 0
-4014 2698 3290 0
-741 -654 3325 0
1024 3808 3870 0
-1969 -522 1596 0
-500 4342 4454 0
-453 -113 2078 0
-314 2665 4248 0
705 2435 3198 0
-2467 -1528 -396 0
-1647 2049 4302 0
-1479 -160 2667 0
-2871 702 1020 0
-2409 2045 3611 0
-3214 -2088 4075 0
192 1346 2233 0
-3224 -705 -178 0
-4069 -1534 4056 0
-3761 -2914 2468 0
-3408 1339 4081 0
-1834 -1357 39 0
-959 2619 4005 0
-131 -64 1295 0
-2298 -960 1043 0
-2457 -1424 1647 0
-300 2964 4343 0
-4337 -3202 2421 0
-2944 -2696 1293 0
-1115 21 3111 0
-3579 -3547 2924 0
-4117 -3991 2625 0
1172 2974 4169 0
-3640 -147 1811 0
-3078 -1312 1840 0
-100 505 3809 0
-3595 -2665 3986 0
-3815 -1891 1537 0
-4335 -3655 -3107 0
-3503 -2799 1298 0
-3834 -2854 -911 0
-4426 -3232 -641 0
-3702 -2600 2803 0
-1008 -228 1352 0
-4142 -1253 3027 0
-4106 1152 3289 0
-1082 75 2444 0
-2212 -1903 -1191 0
-1607 -1174 1316 0
1181 3665 4417 0
-3323 102 1254 0
-1456 888 3488 0
-1867 914 3450 0
-3998 -1707 2676 0
-1919 -1361 1217 0
-1043 -401 4189 0
-4053 -1984 4382 0
-522 1292 3678 0
-4327 2728 3931 0
-340 3028 3628 0
2627 3588 4347 0
-3805 -3667 1244 0
-852 -750 2781 0
-1434 -449 1001 0
-3635 -3331 746 0
-2849 1268 2778 0
-3862 -1991 302 0
-1953 471 3277 0
203 407 576 0
-3555 -2 2844 0
-2714 -2233 -732 0
-392 697 2973 0
-438 -412 2784 0
-1492 -368 2402 0
-4178 584 4103 0
-1671 299 2727 0
-4198 -1520 3020 0
-4287 -2427 -8 0
-3550 1990 2257 0
-2789 52 2794 0
-3811 -2526 3793 0
-3376 17 1508 0
-2149 -298 3105 0
-3181 -2216 -824 0
-1737 1033 1685 0
-2989 764 2136 0
-2770 -1945 541 0
678 974 2995 0
-4112 -2109 -948 0
-911 678 1843 0
-3401 -500 3506 0
3178 3223 4374 0
-4226 -1118 150 0
1474 1964 2277 0
-1348 -345 4147 0
-3465 2998 4117 0
-2081 -2073 -1033 0
-1202 -325 2157 0
-1909 732 3568 0
-2230 4278 4483 0
-270 -192 2479 0
-2674 1719 2770 0
-1928 -1810 3086 0
-1147 777 2123 0
-3398 -1969 1235 0
-3592 -2482 3297 0
-2026 -623 1737 0
-4474 -1426 290 0
-3516 1906 3424 0
-3467 -960 3096 0
-2961 -2920 4468 0
66 378 2352 0
-4496 -344 4117 0
-1770 1429 4329 0
-3925 1705 3760 0
-4359 -2081 -64 0
-4263 1382 2663 0
-3195 -1565 377 0
-4209 1095 3668 0
-3660 -2750 1511 0
-2323 1473 3381 0
-4294 -1704 2822 0
-1138 434 2660 0
-3437 825 999 0
-1181 177 4162 0
-2902 -1908 -54 0
-2281 3742 4374 0
-3605 -2560 537 0
2901 3926 4339 0
-3306 2446 4261 0
-3614 2116 2385 0
1279 1773 3524 0
-1504 -585 1217 0
-2551 -753 692 0
-370 161 2516 0
-1457 2800 4437 0
-3337 63 2501 0
1742 2607 3726 0
-4010 -3630 2734 0
-1449 1201 1538 0
-1811 2824 4407 0
-4206 -1796 -643 0
-4405 -2346 2994 0
-2217 1611 3486 0
415 2868 4153 0
1631 3994 4455 0
-1739 435 1979 0
-3982 -1764 -71 0
-1042 -1020 -807 0
-1813 1673 4317 0
-62 4006 4446 0
-2322 -2204 -1046 0
-629 -112 3332 0
-1225 -479 3591 0
-4097 -3159 -2995 0
-2407 4075 4451 0
-2805 2709 3276 0
-1786 -1432 2470 0
-3814 1151 3826 0
-2733 -1422 -294 0
-4023 1183 3256 0
-778 2572 3796 0
-2205 2723 3192 0
-3815 -3162 2911 0
-2966 -2241 2853 0
709 3450 4315 0
2934 3692 4456 0
-763 185 3896 0
-991 3406 4191 0
500 2933 3872 0
-3499 -2817 -1071 0
-3467 1458 1581 0
-3017 -590 4467 0
-3487 -1979 1843 0
-4117 -2967 424 0
-1206 1803 4349 0
623 1401 2852 0
-3575 -3553 4440 0
-1991 -628 2494 0
-2233 -638 1817 0
879 2279 2412 0
-3452 2744 3342 0
-2399 -543 3067 0
-2459 -2357 -379 0
-3057 -983 3193 0
-2876 2238 3796 0
-110 1253 1659 0
-2966 2635 3661 0
-3449 -85 4480 0
-4028 -3178 -151 0
-3446 -335 2511 0
-3467 -2421 1294 0
-4227 -1199 2524 0
-420 561 1420 0
-3138 -2730 3266 0
-1909 -1597 1846 0
-374 539 2932 0
-3694 -133 3333 0
-2612 -1106 -897 0
510 1886 3635 0
-1858 -553 3712 0
-4088 -311 4320 0
-1908 1067 1878 0
-3722 -3287 -1999 0
-2504 237 2924 0
-2721 2273 3275 0
-792 -149 573 0
-2314 -2090 3119 0
2441 2473 3895 0
-1832 -578 -41 0
-4062 -3748 1340 0
-2016 -1236 744 0
-3033 -673 -232 0
-624 698 1957 0
-2840 -32 2431 0
-4075 -2096 1040 0
-4128 3825 3884 0
-85 2442 2737 0
-1980 989 3107 0
-3113 -3018 -400 0
-4023 -1825 3024 0
-4323 812 2310 0
-564 1643 3806 0
-1175 777 1306 0
-4193 -1449 3122 0
810 3334 3548 0
-2618 -1949 426 0
-3192 -1383 3686 0
-2525 -1948 -310 0
-4466 2601 2763 0
-4061 476 1473 0
-1428 -571 3334 0
-4072 -834 4234 0
-3488 -1071 390 0
-1414 186 1635 0
-1076 1026 2843 0
-5 908 1514 0
1968 2267 2876 0
-3605 -1425 -316 0
-2717 294 3528 0
-1655 -190 4236 0
-485 3964 4237 0
1279 1549 1782 0
-1369 108 1751 0
-2979 1422 3949 0
-3317 -1415 88 0
289 1160 3730 0
-2318 -57 1311 0
-2488 1455 2946 0
-763 -710 -44 0
-3221 1825 2183 0
1120 1375 2047 0
-4269 -3110 -1681 0
-3893 -1291 3019 0
-4321 -4020 3176 0
-3871 -816 4177 0
-3617 -2670 1627 0
-4184 625 2313 0
-4014 2222 3938 0
-4325 -2745 -718 0
-2846 2951 3053 0
-2835 3147 3258 0
-2629 -1684 3807 0
-3283 -2246 -633 0
-193 248 3785 0
-4103 -3973 1028 0
-2264 3654 4405 0
-2906 -732 4268 0
-1079 1819 3356 0
289 1889 2017 0
-2400 2805 3113 0
-923 -486 1328 0
-3978 -1607 498 0
-2859 -901 204 0
-3098 1891 2806 0
-2135 -366 4048 0
643 1933 3707 0
-3240 -258 1010 0
-1577 2905 4354 0
-467 2477 3447 0
-2998 -1902 -283 0
-2845 -2819 -507 0
-1985 2485 3399 0
-4053 -220 3155 0
-3615 -768 1105 0
-4199 -2394 148 0
-201 570 3486 0
-3918 -227 3616 0
-2006 197 1928 0
-653 -90 6 0
3030 3217 3390 0
-3679 -3022 -893 0
-4273 -1421 1150 0
-3978 -1844 3189 0
-3839 -1075 -205 0
-693 3432 3587 0
-3289 -2892 -2167 0
-4314 -3931 -2815 0
-2591 -2374 671 0
-3301 -541 4184 0
-3753 -3587 3548 0
-1856 2281 3708 0
-2786 -990 3441 0
-4490 1437 1697 0
-4487 825 1709 0
-3300 878 3253 0
2186 2807 3057 0
-2648 -22 1882 0
-2844 639 4087 0
-1408 -492 1067 0
-4083 -3710 -3510 0
-4041 -3990 -624 0
-3402 -1617 2866 0
-4152 -4085 -4025 0
-357 728 3801 0
51 614 3135 0
-3729 -2641 496 0
16 235 1012 0
1035 1610 2788 0
-3145 -1343 3381 0
-212 3258 4239 0
-4385 -916 1513 0
-3543 -2510 -1670 0
-3455 -3248 -1970 0
-3097 -1715 127 0
-4257 -4108 -799 0
1377 1847 2240 0
-3162 -2799 1520 0
-1776 1400 2530 0
-3607 440 1804 0
-1987 -1807 300 0
-2491 -1580 3042 0
-3758 -307 4295 0
-2047 -1620 2416 0
-2468 112 3400 0
-4274 -1276 3981 0
-853 1415 1812 0
-2065 -1213 549 0
-4313 -4118 291 0
-4281 -2208 3800 0
-3074 -1007 3014 0
-2755 2130 2995 0
-1088 -783 -182 0
-3856 -2678 -459 0
-3698 -887 -3 0
-3691 355 1822 0
235 2779 3386 0
2384 2658 4215 0
-165 744 3992 0
-3186 -293 29 0
1175 1599 3547 0
-4369 -2463 3502 0
-3985 -285 2007 0
-2249 2224 3983 0
-1535 -203 1351 0
-3305 135 778 0
-3646 -3412 -2518 0
-858 385 1379 0
-3783 -3029 832 0
2387 2894 3192 0
-4040 -3246 -2593 0
-4104 -1470 233 0
256 573 778 0
-1902 -613 3632 0
-2563 388 4103 0
-4093 -3521 17 0
-3897 -2805 3117 0
-1271 -1074 1868 0
-499 1762 3454 0
-3983 -3370 188 0
-3617 -1441 2998 0
-2050 -1768 -679 0
-4062 -2289 522 0
-1585 2657 3656 0
1129 1292 2260 0
-1661 -1552 2128 0
-1929 -554 2753 0
-2381 -957 784 0
-2445 879 3573 0
-1422 1433 4370 0
-3224 1034 4430 0
-871 2266 3079 0
-501 1187 4173 0
-4479 -1764 3538 0
-2656 -1680 -1639 0
-3775 2342 4153 0
-4306 1213 2619 0
-4487 -3549 1097 0
-4263 2764 4488 0
-3289 -2949 -2805 0
-3367 -1632 -396 0
-3595 -1817 3273 0
-2947 -1153 3861 0
-1462 1407 3768 0
605 896 2934 0
-4468 1717 3566 0
284 345 1982 0
171 1220 3228 0
-2908 -2697 227 0
-3118 -2829 3485 0
-3009 -1548 -495 0
-3877 -1282 524 0
-1259 964 1384 0
-1548 -850 4460 0
517 643 1161 0
83 3194 4021 0
-3240 2655 2676 0
-839 596 3532 0
-246 -38 2008 0
-2879 -2812 -2780 0
-4473 -2975 4355 0
-3103 -522 403 0
-2251 659 2713 0
-3917 -1047 3808 0
-593 3472 3920 0
-3780 1817 1854 0
-4099 -1944 4487 0
-3941 3270 3525 0
-3954 687 3829 0
2181 2664 3897 0
-2281 -1622 3042 0
3074 3199 4078 0
-2966 3390 3753 0
-2837 -1203 2319 0
-1016 19 4361 0
-152 1702 3382 0
-2348 -1817 2373 0
-2760 -760 2478 0
-2954 -1674 3901 0
-4471 2181 3636 0
-758 2424 2430 0
-3416 -2478 2199 0
-4183 -1459 2599 0
-4083 1049 1607 0
-3775 -1073 3069 0
-1709 -1189 1959 0
-4089 3195 4396 0
-1220 324 798 0
-3365 -1080 3733 0
-2861 1951 3623 0
-1413 773 2795 0
-2403 286 812 0
-2257 -1767 930 0
-1896 -808 -370 0
-2694 -1641 3392 0
-3486 -3257 1305 0
-2329 191 2574 0
-704 61 1954 0
-230 21 2204 0
-3867 953 4434 0
-2130 11 3094 0
-2835 1065 4354 0
-2611 1327 2553 0
-3699 -3160 284 0
-1166 -672 2935 0
-1344 32 3984 0
528 1587 3415 0
1493 1542 2124 0
-4294 -3141 3883 0
1304 3257 4336 0
63 574 3066 0
-2900 -1832 4238 0
465 1741 4456 0
1108 2342 4183 0
-3128 514 637 0
-2975 -374 1827 0
-3826 -461 770 0
-1160 692 3907 0
-2602 -1231 -354 0
-2850 -1008 -79 0
-2676 1731 4377 0
-3273 -1849 125 0
-1745 2439 3525 0
-2038 -1819 3135 0
-331 1071 4266 0
-2049 -1205 3383 0
-1765 -1154 3266 0
-188 181 283 0
-3096 -2778 146 0
-2237 -696 1105 0
-3966 485 2223 0
-1389 471 3339 0
-3360 -555 2766 0
-3148 -1412 2631 0
-2051 -699 2169 0
-4028 -2856 -375 0
-739 1120 1676 0
991 1097 2416 0
-4418 -4244 3009 0
-3282 1470 3396 0
-3380 -1740 -1193 0
-2389 -1531 2533 0
-3136 644 1289 0
806 2012 2954 0
-1516 -168 3847 0
-4407 -4272 -3174 0
-199 1517 2976 0
-1052 1634 4060 0
-3325 -2883 4448 0
-3505 -635 779 0
-291 466 769 0
-3288 -2964 1844 0
199 1750 4487 0
-2999 3290 3755 0
-3613 -1352 2991 0
-4113 -3473 -276 0
-3562 2798 4140 0
-4368 -528 1820 0
-4071 -494 2048 0
